ID,Rooms,Area_sqm,Ceiling_Height,Price_per_month,Bathrooms,Metro_Numeric,Parking_Numeric
274927133,1,36.0,2.7,45000.0,1,68237.34567901235,48775.18175363862
274785912,1,35.0,2.8,45000.0,1,52255.36956521739,49131.74122236671
274824426,1,32.0,2.85,48000.0,1,60733.26282051282,49131.74122236671
274979477,1,42.0,2.64,50000.0,1,53065.93406593407,49131.74122236671
274970409,2,45.0,2.65,55000.0,1,56182.16831683168,48775.18175363862
273493072,2,53.0,2.85,55000.0,1,42807.770318021205,48775.18175363862
274848573,2,45.0,2.8,58000.0,1,68237.34567901235,49131.74122236671
274931485,2,45.0,2.85,60000.0,1,60733.26282051282,75542.34826762247
274924110,3,80.0,2.64,60000.0,1,45416.38497652582,49131.74122236671
274900993,2,53.0,2.48,63000.0,1,46315.61403508772,49131.74122236671
274943297,2,60.0,2.65,65000.0,1,66777.77777777778,49131.74122236671
274828207,3,80.0,2.8,65000.0,1,54865.65517241379,49131.74122236671
274476580,3,70.0,2.71,70000.0,2,45416.38497652582,49131.74122236671
274700217,1,40.0,2.65,35000.0,1,44617.63313609467,49131.74122236671
274917473,1,20.0,2.71,37000.0,1,47546.09756097561,49131.74122236671
274618039,1,40.0,2.64,38000.0,1,68237.34567901235,49131.74122236671
274946043,1,41.0,2.85,50000.0,1,46315.61403508772,49131.74122236671
274588178,1,35.0,2.85,54990.0,1,66635.21768707484,49131.74122236671
274981823,2,45.0,2.8,55000.0,1,61590.90909090909,49131.74122236671
274862040,2,40.0,2.7,60000.0,1,66635.21768707484,49131.74122236671
274961429,2,40.0,2.85,60000.0,1,60148.96296296296,49131.74122236671
274908350,2,41.0,2.7,70000.0,1,66635.21768707484,49131.74122236671
274932511,3,75.0,2.74,75000.0,1,68237.34567901235,48775.18175363862
272898178,1,44.3,3.0,85000.0,1,68237.34567901235,75542.34826762247
274453308,1,40.0,2.64,35000.0,1,46831.92,49131.74122236671
274902340,1,37.0,2.5,47000.0,1,52255.36956521739,48775.18175363862
274449501,1,42.0,2.85,33000.0,1,44617.63313609467,48775.18175363862
274798818,1,40.0,2.65,47000.0,1,52255.36956521739,49131.74122236671
274537122,2,60.0,2.65,48000.0,1,60733.26282051282,49131.74122236671
274918129,2,50.0,2.71,50000.0,1,40969.57142857143,49131.74122236671
274232090,2,40.0,2.85,53000.0,1,45416.38497652582,49131.74122236671
274564690,2,60.0,2.85,55000.0,1,45416.38497652582,49131.74122236671
274922661,2,60.0,2.64,55000.0,1,55030.4756097561,49131.74122236671
274897055,2,65.0,2.65,55000.0,1,46831.92,49131.74122236671
274924260,4,105.0,2.64,70000.0,1,45416.38497652582,49131.74122236671
270039753,2,60.0,2.64,75000.0,1,52255.36956521739,49131.74122236671
271582418,3,84.0,2.71,80000.0,1,68237.34567901235,48775.18175363862
274981046,2,65.0,3.0,95000.0,2,52255.36956521739,75542.34826762247
274253322,1,37.0,2.85,55000.0,1,60733.26282051282,48775.18175363862
274970207,1,20.0,2.85,27000.0,1,43899.85333333333,49131.74122236671
271754063,1,34.0,2.7,35000.0,1,42807.770318021205,48775.18175363862
274661002,1,30.0,2.85,35000.0,1,42807.770318021205,49131.74122236671
274915786,1,35.0,2.64,45000.0,1,52255.36956521739,48775.18175363862
274780839,1,20.0,2.8,45000.0,1,43899.85333333333,49131.74122236671
274884181,1,39.0,2.65,45000.0,1,46831.92,48775.18175363862
274908318,1,30.0,2.6,34500.0,1,55030.4756097561,49131.74122236671
271613373,1,36.0,2.71,35000.0,1,42807.770318021205,48775.18175363862
274655961,1,20.0,2.71,35000.0,1,43899.85333333333,49131.74122236671
273690665,1,38.0,2.64,35000.0,1,60733.26282051282,48775.18175363862
274981840,1,39.0,2.64,36000.0,1,44617.63313609467,48775.18175363862
274815843,2,49.8,3.0,38200.0,1,42807.770318021205,49131.74122236671
274159336,1,42.0,2.65,39000.0,1,42807.770318021205,49131.74122236671
274767972,1,37.0,3.6,41900.0,1,60148.96296296296,49131.74122236671
273007230,3,58.0,2.64,43000.0,1,45416.38497652582,48775.18175363862
273549522,1,38.0,2.65,43000.0,1,42000.0,48775.18175363862
274881406,2,44.0,2.4,45000.0,1,44617.63313609467,49131.74122236671
274851504,1,25.0,2.71,45000.0,1,43899.85333333333,49131.74122236671
274985090,2,40.0,2.64,45000.0,1,45416.38497652582,48775.18175363862
274761457,1,45.0,2.85,45000.0,1,45416.38497652582,48775.18175363862
274878015,2,37.9,2.4,46800.0,1,45416.38497652582,48775.18175363862
274624041,1,40.0,2.64,47000.0,1,56182.16831683168,49131.74122236671
274908319,2,51.9,2.7,49900.0,1,40969.57142857143,49131.74122236671
274876885,1,45.0,2.64,50000.0,1,52255.36956521739,49131.74122236671
274767966,1,39.4,2.9,50000.0,1,60148.96296296296,49131.74122236671
274908357,1,19.9,2.6,50000.0,1,60148.96296296296,48775.18175363862
274908356,1,19.0,2.6,50000.0,1,60148.96296296296,48775.18175363862
274937183,2,42.0,2.8,50000.0,1,60733.26282051282,48775.18175363862
274815900,1,34.1,3.92,52600.0,1,60148.96296296296,48775.18175363862
274767968,1,42.0,2.7,52600.0,1,60148.96296296296,48775.18175363862
274723895,1,44.0,2.7,55000.0,1,60148.96296296296,48775.18175363862
274094388,1,37.4,3.0,55000.0,1,60733.26282051282,48775.18175363862
274723859,2,41.4,2.86,57700.0,1,60733.26282051282,49131.74122236671
274908365,1,32.8,2.4,57000.0,1,56182.16831683168,49131.74122236671
274908358,1,39.0,2.5,59700.0,1,60148.96296296296,48775.18175363862
274767960,1,42.0,2.65,60000.0,2,60148.96296296296,49131.74122236671
274862039,3,94.0,2.5,80000.0,2,60148.96296296296,49131.74122236671
274815902,2,47.8,2.6,80000.0,1,60148.96296296296,48775.18175363862
274188062,2,75.0,2.71,85000.0,2,60733.26282051282,49131.74122236671
274815863,2,60.6,2.7,88300.0,2,60148.96296296296,48775.18175363862
274723866,2,56.1,2.8,95000.0,1,60733.26282051282,48775.18175363862
273842985,2,40.0,2.71,95000.0,1,68237.34567901235,48775.18175363862
274742046,1,40.0,2.85,110000.0,1,66635.21768707484,75542.34826762247
274720244,2,62.0,3.0,110000.0,1,68237.34567901235,75542.34826762247
262780448,1,18.0,2.85,58000.0,1,68237.34567901235,49131.74122236671
182831178,2,39.0,2.64,46000.0,1,52255.36956521739,48775.18175363862
274476816,2,64.5,2.8,75000.0,1,68237.34567901235,75542.34826762247
274453081,2,43.0,2.65,35000.0,1,42807.770318021205,48775.18175363862
274212163,1,37.0,2.64,40000.0,1,55030.4756097561,48775.18175363862
274703646,2,52.0,2.7,55000.0,1,55030.4756097561,49131.74122236671
268816434,2,80.0,3.0,80000.0,2,68237.34567901235,75542.34826762247
274005943,2,95.0,3.2,110000.0,2,56182.16831683168,75542.34826762247
274582515,2,48.0,2.64,43000.0,1,40969.57142857143,49131.74122236671
274971492,1,38.0,2.85,32000.0,1,45416.38497652582,48775.18175363862
274582169,2,44.5,2.8,38000.0,1,59047.619047619046,48775.18175363862
274996303,1,36.0,2.64,45000.0,1,60733.26282051282,48775.18175363862
274640598,2,45.0,2.64,49000.0,1,46831.92,49131.74122236671
274811962,2,52.0,2.65,53000.0,1,42807.770318021205,48775.18175363862
274806285,2,42.0,2.71,60000.0,1,56182.16831683168,48775.18175363862
274665812,2,33.0,2.85,60000.0,1,44480.117647058825,75542.34826762247
274237144,2,61.0,3.0,75000.0,1,68237.34567901235,49131.74122236671
274796794,3,95.0,2.85,110000.0,2,56182.16831683168,48775.18175363862
274685201,1,36.0,2.64,25000.0,1,52255.36956521739,49131.74122236671
274270019,1,29.0,2.8,25000.0,1,42807.770318021205,48775.18175363862
274977213,1,38.0,2.64,26000.0,1,40969.57142857143,48775.18175363862
274944598,1,35.0,2.64,28000.0,1,40969.57142857143,48775.18175363862
274913085,1,35.0,2.6,28000.0,1,46831.92,48775.18175363862
224662914,1,35.0,2.64,33000.0,1,46831.92,48775.18175363862
162395953,2,52.0,2.64,35000.0,1,40969.57142857143,48775.18175363862
157656838,1,39.0,2.64,35000.0,1,42807.770318021205,48775.18175363862
274987331,1,38.0,2.64,35000.0,1,42807.770318021205,48775.18175363862
266889147,2,23.0,2.71,35000.0,1,44480.117647058825,48775.18175363862
273881861,1,33.0,2.8,35000.0,1,56182.16831683168,48775.18175363862
274902393,1,40.0,2.65,37000.0,1,45416.38497652582,49131.74122236671
274824187,2,42.0,2.64,39000.0,1,44617.63313609467,48775.18175363862
274945479,1,37.0,2.64,40000.0,1,59599.5,48775.18175363862
274757704,1,33.0,2.64,40000.0,1,40969.57142857143,48775.18175363862
270137501,2,52.0,2.71,40000.0,1,45416.38497652582,48775.18175363862
262724897,2,45.0,2.8,42000.0,1,42807.770318021205,48775.18175363862
243847445,1,44.0,2.8,42500.0,1,52255.36956521739,49131.74122236671
274941188,1,40.0,2.71,43000.0,1,66777.77777777778,49131.74122236671
273153526,2,46.0,2.64,43000.0,1,53065.93406593407,48775.18175363862
274437024,2,52.0,2.64,44000.0,1,68237.34567901235,48775.18175363862
273452042,1,19.0,3.0,44000.0,1,43899.85333333333,49131.74122236671
274599559,2,43.0,2.48,45000.0,1,52255.36956521739,48775.18175363862
274655000,2,50.0,2.64,48000.0,1,38146.333333333336,49131.74122236671
274811364,2,45.0,2.64,32000.0,1,37025.890410958906,49131.74122236671
274767932,3,64.1,2.7,44900.0,1,37025.890410958906,49131.74122236671
205162427,1,38.0,2.64,32000.0,1,38146.333333333336,48775.18175363862
274872341,1,33.0,2.64,26000.0,1,37025.890410958906,48775.18175363862
274846938,1,37.0,2.64,28000.0,1,40923.07692307692,49131.74122236671
274622898,1,36.0,2.64,29000.0,1,40699.95,48775.18175363862
274953369,2,49.9,2.48,35000.0,1,37025.890410958906,48775.18175363862
274994941,1,38.5,2.64,35000.0,1,45340.0,48775.18175363862
274268930,1,41.0,2.5,36000.0,1,45340.0,48775.18175363862
274058607,2,52.0,2.48,37000.0,1,37025.890410958906,48775.18175363862
271419067,1,43.0,2.8,40000.0,1,45340.0,49131.74122236671
255730377,3,60.6,2.64,53000.0,1,38146.333333333336,49131.74122236671
274970452,3,64.0,2.64,60000.0,1,38146.333333333336,49131.74122236671
274297283,3,61.0,2.64,45000.0,1,37025.890410958906,48775.18175363862
262688793,1,39.0,2.71,33000.0,1,40742.72527472527,48775.18175363862
274656251,5,115.0,2.7,100000.0,2,45340.0,75542.34826762247
274712183,2,46.0,2.65,43000.0,2,38146.333333333336,48775.18175363862
274750319,5,120.0,2.64,100000.0,1,45340.0,49131.74122236671
274882911,1,42.0,2.65,34999.0,1,40742.72527472527,48775.18175363862
273183846,3,62.0,2.65,40000.0,1,38146.333333333336,48775.18175363862
274354576,2,45.0,2.85,40000.0,1,45340.0,48775.18175363862
274634292,2,47.0,2.7,50000.0,1,37025.890410958906,48775.18175363862
274882367,2,52.0,2.65,52000.0,1,38146.333333333336,48775.18175363862
274847301,3,68.0,2.5,53000.0,1,37025.890410958906,49131.74122236671
274512269,3,70.0,2.64,60000.0,1,40742.72527472527,49131.74122236671
274519756,1,40.0,2.71,28000.0,1,40699.95,49131.74122236671
274150480,1,37.0,2.64,28000.0,1,45340.0,49131.74122236671
274887359,2,38.0,2.64,30000.0,1,40742.72527472527,48775.18175363862
271990301,2,45.0,2.6,35000.0,1,37025.890410958906,48775.18175363862
274889231,2,43.0,2.64,35000.0,1,40742.72527472527,48775.18175363862
274358287,1,38.0,2.6,35000.0,1,40699.95,48775.18175363862
273567891,1,39.0,2.64,35000.0,1,45340.0,49131.74122236671
274082320,2,55.0,2.64,37000.0,1,45340.0,49131.74122236671
274619884,2,54.0,2.64,38000.0,1,45340.0,48775.18175363862
273088151,2,61.0,2.8,40000.0,1,40923.07692307692,49131.74122236671
274589437,2,54.0,2.64,40000.0,1,45340.0,49131.74122236671
274058822,2,52.1,2.48,40000.0,1,38146.333333333336,48775.18175363862
273106578,2,50.0,2.64,41000.0,1,38146.333333333336,48775.18175363862
274635720,2,41.0,2.5,42000.0,1,38146.333333333336,48775.18175363862
274236435,2,60.0,2.65,45000.0,1,45340.0,48775.18175363862
274638559,2,55.0,2.65,45000.0,1,40699.95,48775.18175363862
274938413,2,57.0,2.64,45000.0,1,40923.07692307692,48775.18175363862
274939573,2,45.0,2.6,50000.0,1,37025.890410958906,48775.18175363862
260611120,3,75.0,2.64,50000.0,1,45340.0,49131.74122236671
274190232,2,50.0,2.65,50000.0,1,37025.890410958906,48775.18175363862
212115306,1,36.0,2.64,25000.0,1,37025.890410958906,48775.18175363862
264007191,1,38.0,2.64,26500.0,1,37025.890410958906,48775.18175363862
274944166,1,33.0,2.65,27000.0,1,42507.90395480226,48775.18175363862
216128655,1,40.0,2.64,28000.0,1,40699.95,48775.18175363862
274634146,1,35.0,2.71,28000.0,1,37025.890410958906,48775.18175363862
274826706,1,34.3,2.71,29000.0,1,37025.890410958906,48775.18175363862
274981361,1,34.8,2.65,30000.0,1,38146.333333333336,52201.68764172336
259079036,1,40.0,2.64,30000.0,1,45340.0,49131.74122236671
274974755,1,39.0,2.64,30000.0,1,40923.07692307692,49131.74122236671
254528765,1,36.0,2.65,30000.0,1,37025.890410958906,49131.74122236671
274570430,1,39.0,2.64,30000.0,1,45340.0,49131.74122236671
270641300,1,36.0,2.48,30000.0,1,37025.890410958906,48775.18175363862
272902603,1,35.0,2.48,30000.0,1,37025.890410958906,49131.74122236671
274837354,1,39.0,2.64,30000.0,1,45340.0,48775.18175363862
274821797,1,33.0,2.6,30000.0,1,37025.890410958906,49131.74122236671
274774080,1,38.0,2.65,30000.0,1,37025.890410958906,48775.18175363862
272525288,1,36.0,2.64,30000.0,1,38146.333333333336,48775.18175363862
274938450,1,34.0,2.64,30000.0,1,37025.890410958906,48775.18175363862
274356380,1,36.0,2.48,30000.0,1,45340.0,48775.18175363862
274643366,1,32.0,2.64,31000.0,1,40742.72527472527,48775.18175363862
274163473,1,42.0,2.71,31000.0,1,45340.0,48775.18175363862
266909536,1,38.0,2.7,32000.0,1,45340.0,52201.68764172336
274986182,2,46.0,2.64,32000.0,1,37025.890410958906,48775.18175363862
273976774,1,36.0,2.64,32000.0,1,45340.0,49131.74122236671
274587975,1,36.0,2.48,32000.0,1,37025.890410958906,48775.18175363862
272888290,2,45.0,2.64,32000.0,1,37025.890410958906,48775.18175363862
274900037,1,45.0,2.64,32000.0,1,45340.0,48775.18175363862
273570175,2,50.0,2.64,32000.0,1,38146.333333333336,49131.74122236671
198435773,2,44.4,2.65,32000.0,1,38146.333333333336,48775.18175363862
274792052,2,40.0,2.64,32000.0,1,37025.890410958906,48775.18175363862
273476713,1,37.0,2.64,32000.0,1,37025.890410958906,49131.74122236671
274985511,2,42.0,2.7,33000.0,1,37025.890410958906,48775.18175363862
274158254,2,50.0,2.64,33000.0,1,38146.333333333336,49131.74122236671
274988379,2,48.0,2.64,34000.0,1,40742.72527472527,48775.18175363862
274680071,2,45.0,2.71,34000.0,1,37025.890410958906,48775.18175363862
275000371,2,38.0,2.71,35000.0,1,37025.890410958906,48775.18175363862
274518381,1,40.0,2.65,35000.0,1,40699.95,52201.68764172336
272732390,1,38.0,2.6,35000.0,1,40923.07692307692,48775.18175363862
271251085,1,40.4,2.7,35000.0,1,45340.0,52201.68764172336
256755944,2,37.0,2.64,35000.0,1,37025.890410958906,49131.74122236671
274266785,1,42.0,2.64,35000.0,1,45340.0,48775.18175363862
274043409,1,35.0,2.64,35000.0,1,37025.890410958906,48775.18175363862
259331311,2,50.0,2.5,35000.0,1,37025.890410958906,48775.18175363862
273451655,2,47.0,2.5,35000.0,1,37025.890410958906,48775.18175363862
273897225,2,56.3,2.48,36000.0,2,38146.333333333336,48775.18175363862
274558872,2,54.0,2.64,36000.0,1,45340.0,49131.74122236671
236855666,2,58.0,2.65,37000.0,1,45340.0,48775.18175363862
228262905,2,45.1,2.64,37000.0,1,37025.890410958906,49131.74122236671
272291969,2,48.0,2.8,37000.0,1,40742.72527472527,48775.18175363862
274775962,1,34.7,2.48,37000.0,1,38146.333333333336,48775.18175363862
271694816,2,47.0,2.64,37000.0,1,37025.890410958906,48775.18175363862
270323538,2,46.0,2.64,38000.0,1,37025.890410958906,48775.18175363862
274600560,2,48.0,2.64,38000.0,1,38146.333333333336,49131.74122236671
273591343,2,44.0,2.65,39000.0,1,37025.890410958906,48775.18175363862
268061741,2,43.0,2.7,39000.0,1,45340.0,75542.34826762247
262693088,1,39.0,2.71,39000.0,1,45340.0,48775.18175363862
274133463,2,48.0,2.64,39990.0,1,40742.72527472527,49131.74122236671
275001164,2,48.0,2.64,40000.0,1,38146.333333333336,49131.74122236671
273548627,1,36.0,2.5,40000.0,1,37025.890410958906,48775.18175363862
274219314,2,55.0,2.64,40000.0,1,45340.0,48775.18175363862
274743904,2,54.0,2.85,40000.0,2,40923.07692307692,49131.74122236671
274872334,2,56.0,2.64,40000.0,1,37025.890410958906,49131.74122236671
273495057,2,45.0,2.48,40000.0,1,37025.890410958906,49131.74122236671
274589327,2,52.0,3.0,40000.0,1,45340.0,48775.18175363862
274901003,2,50.0,2.64,40000.0,1,37025.890410958906,49131.74122236671
270554224,2,58.0,2.71,40000.0,1,45340.0,48775.18175363862
273211339,2,46.0,2.64,40000.0,1,38146.333333333336,48775.18175363862
265126525,2,52.0,2.64,40000.0,1,45340.0,49131.74122236671
193860608,3,58.6,2.64,40000.0,1,37025.890410958906,48775.18175363862
271958695,1,32.0,2.6,42000.0,1,40742.72527472527,48775.18175363862
273898955,1,46.0,2.7,42000.0,1,45340.0,75542.34826762247
273225718,2,45.0,2.7,42000.0,1,37025.890410958906,48775.18175363862
268164277,1,30.0,2.6,42000.0,1,40742.72527472527,48775.18175363862
194012539,2,56.0,2.64,42000.0,1,40699.95,49131.74122236671
274656699,2,53.0,2.8,42000.0,1,45340.0,48775.18175363862
274662837,2,56.0,2.64,42000.0,1,45340.0,49131.74122236671
243970010,2,51.0,2.64,42000.0,1,40699.95,48775.18175363862
273766575,2,48.0,2.8,42500.0,1,37025.890410958906,48775.18175363862
223677419,3,75.0,2.64,43000.0,1,45340.0,49131.74122236671
268689371,2,46.0,2.64,43000.0,1,37025.890410958906,48775.18175363862
200552810,2,52.0,2.64,43000.0,1,45340.0,48775.18175363862
272323693,3,75.0,2.64,43000.0,1,40699.95,48775.18175363862
274490558,3,62.0,2.64,44000.0,1,38146.333333333336,48775.18175363862
274676073,2,48.0,2.65,44990.0,1,37025.890410958906,49131.74122236671
273522643,3,73.0,2.65,45000.0,1,38146.333333333336,48775.18175363862
273906914,2,37.0,2.7,45000.0,1,42507.90395480226,52201.68764172336
274985521,3,57.0,2.65,45000.0,1,37025.890410958906,48775.18175363862
274581482,2,43.0,2.6,45000.0,1,37025.890410958906,48775.18175363862
273446245,2,46.0,2.65,45000.0,1,38146.333333333336,48775.18175363862
274365462,2,56.0,2.71,45000.0,1,45340.0,48775.18175363862
218640964,2,46.0,2.71,45000.0,1,37025.890410958906,48775.18175363862
274823523,2,60.0,2.64,45000.0,1,40923.07692307692,49131.74122236671
266246481,1,53.0,2.65,45000.0,1,40742.72527472527,48775.18175363862
274511465,2,45.0,2.64,48000.0,1,37025.890410958906,49131.74122236671
273318537,3,58.0,2.65,50000.0,1,37025.890410958906,48775.18175363862
274646693,2,45.0,2.65,50000.0,1,37025.890410958906,48775.18175363862
273740725,4,65.0,2.64,50000.0,1,37025.890410958906,49131.74122236671
274697036,2,56.0,2.65,50000.0,1,40699.95,48775.18175363862
274842083,3,68.0,2.5,55000.0,1,37025.890410958906,48775.18175363862
272544167,2,59.0,2.85,55000.0,1,37025.890410958906,48775.18175363862
272412717,3,80.0,2.7,55000.0,1,40742.72527472527,48775.18175363862
274180382,3,75.0,2.5,60000.0,1,45340.0,48775.18175363862
274733652,3,84.0,2.65,60000.0,1,45340.0,48775.18175363862
274759200,3,77.4,2.64,60000.0,1,45340.0,49131.74122236671
274641062,2,60.0,2.6,65000.0,1,45340.0,48775.18175363862
268002089,3,85.0,2.7,65000.0,1,43000.0,48775.18175363862
274809627,2,58.0,2.85,65000.0,1,40923.07692307692,49131.74122236671
268620464,3,101.0,2.65,67000.0,2,45340.0,49131.74122236671
273208234,3,84.0,2.85,70000.0,2,40923.07692307692,49131.74122236671
274941483,3,73.0,2.7,70000.0,1,45340.0,75542.34826762247
274672249,4,105.0,2.65,70000.0,2,45340.0,49131.74122236671
274734325,2,75.0,2.85,70000.0,1,45340.0,48775.18175363862
273520785,4,140.0,2.85,83000.0,3,40699.95,48775.18175363862
273632932,4,128.0,2.8,85000.0,2,40699.95,49131.74122236671
274442550,1,35.0,2.64,26000.0,1,37025.890410958906,49131.74122236671
227959969,1,34.0,2.64,28000.0,1,38146.333333333336,48775.18175363862
260835170,1,35.0,2.71,28000.0,1,37025.890410958906,48775.18175363862
273347546,1,33.0,2.64,29000.0,1,37025.890410958906,49131.74122236671
273973713,1,39.0,2.64,29000.0,1,38146.333333333336,49131.74122236671
273034070,1,35.0,2.5,30000.0,1,37025.890410958906,48775.18175363862
273104613,1,38.0,2.64,30000.0,1,37025.890410958906,48775.18175363862
274771178,1,36.0,2.64,30000.0,1,37025.890410958906,48775.18175363862
273574539,2,65.0,2.8,30000.0,1,40699.95,49131.74122236671
226270350,1,36.0,2.71,30000.0,1,40742.72527472527,48775.18175363862
258886125,1,38.0,2.64,30000.0,1,40699.95,49131.74122236671
222338404,1,33.0,2.48,30000.0,1,42507.90395480226,48775.18175363862
274821721,1,32.3,2.71,30000.0,1,37025.890410958906,48775.18175363862
273318462,1,36.0,2.65,30000.0,1,40923.07692307692,48775.18175363862
267630330,1,35.0,2.64,30999.0,1,40699.95,49131.74122236671
255339783,1,40.0,2.64,32000.0,1,45340.0,48775.18175363862
274140405,1,35.0,2.6,33000.0,1,37025.890410958906,48775.18175363862
274859062,1,42.0,2.64,33000.0,1,37025.890410958906,48775.18175363862
274582115,1,38.0,2.71,34000.0,1,45340.0,48775.18175363862
274930640,2,45.0,2.71,35000.0,1,37025.890410958906,48775.18175363862
273804281,1,50.0,2.7,35000.0,1,40699.95,49131.74122236671
274837730,1,35.0,2.65,35000.0,1,40923.07692307692,48775.18175363862
274496500,2,44.0,2.5,35000.0,1,37025.890410958906,49131.74122236671
274524336,2,44.0,2.64,35000.0,1,37025.890410958906,48775.18175363862
271727354,1,36.7,2.64,35000.0,1,45340.0,48775.18175363862
271098131,1,37.0,2.65,35000.0,1,40699.95,48775.18175363862
273829440,1,39.0,2.64,35000.0,1,45340.0,49131.74122236671
274739475,2,46.0,2.64,35000.0,1,37025.890410958906,49131.74122236671
274521507,2,46.0,2.64,35000.0,1,37025.890410958906,49131.74122236671
272590196,2,44.9,2.5,36000.0,1,37025.890410958906,49131.74122236671
274014701,2,55.0,2.65,36000.0,1,40699.95,48775.18175363862
274613169,2,62.0,2.64,37000.0,1,40699.95,49131.74122236671
273435745,1,35.0,2.48,37000.0,1,37025.890410958906,48775.18175363862
274830091,2,52.0,2.65,38000.0,1,38146.333333333336,48775.18175363862
274900084,2,48.0,2.48,44000.0,1,49457.5625,48775.18175363862
274335970,2,45.0,2.71,60000.0,1,49457.5625,75542.34826762247
274752953,1,35.0,2.64,35000.0,1,49457.5625,49131.74122236671
274893222,1,35.0,2.48,50000.0,1,42034.3515625,49131.74122236671
274697873,1,42.0,2.65,50000.0,1,51972.36184210526,49131.74122236671
274136594,1,42.0,2.71,55000.0,1,42034.3515625,49131.74122236671
273396881,2,70.0,2.8,55000.0,1,49457.5625,48775.18175363862
274755251,1,40.0,2.65,32000.0,1,51972.36184210526,49131.74122236671
272405332,2,42.7,2.64,40000.0,1,49457.5625,48775.18175363862
274754426,2,33.3,2.7,66000.0,1,49457.5625,48775.18175363862
274978684,3,68.0,2.64,47500.0,1,51972.36184210526,48775.18175363862
268206442,1,38.0,2.74,32000.0,1,42034.3515625,49131.74122236671
274875009,2,42.0,2.64,35000.0,1,42034.3515625,49131.74122236671
274645983,3,80.0,2.64,60000.0,2,51972.36184210526,49131.74122236671
273645696,2,13.0,2.65,28000.0,1,42034.3515625,48775.18175363862
166995675,2,60.0,2.8,40000.0,1,49457.5625,49131.74122236671
251269838,1,18.0,2.71,24000.0,1,42034.3515625,49131.74122236671
274572571,1,40.0,2.64,40000.0,1,42034.3515625,49131.74122236671
274438657,2,55.0,3.0,55000.0,1,42034.3515625,48775.18175363862
272200442,2,61.0,2.85,68000.0,1,51972.36184210526,75542.34826762247
274970978,3,80.0,2.8,75000.0,1,49457.5625,48775.18175363862
274619015,1,41.0,2.64,30000.0,2,51972.36184210526,49131.74122236671
274717612,1,37.0,2.64,30000.0,1,49457.5625,48775.18175363862
274108674,1,41.0,2.65,35000.0,1,51972.36184210526,49131.74122236671
223117314,1,40.0,2.64,35000.0,1,42034.3515625,48775.18175363862
274917722,1,39.0,2.71,35000.0,1,42034.3515625,49131.74122236671
274969186,3,60.0,2.64,45000.0,1,49457.5625,49131.74122236671
274686435,2,56.7,2.85,49000.0,1,42034.3515625,49131.74122236671
274899211,2,35.0,2.85,60000.0,1,42034.3515625,75542.34826762247
267351266,3,59.0,2.7,60000.0,1,49457.5625,49131.74122236671
274260508,1,32.0,2.87,65000.0,1,49457.5625,75542.34826762247
274945837,1,32.0,2.64,25000.0,1,49457.5625,49131.74122236671
274905064,2,18.5,2.71,27000.0,1,42034.3515625,48775.18175363862
261704536,1,12.0,2.71,27000.0,1,42034.3515625,49131.74122236671
273763574,1,40.0,2.65,28000.0,1,49457.5625,49131.74122236671
273734950,1,36.0,2.65,30000.0,1,51972.36184210526,48775.18175363862
274337616,1,42.0,2.74,30000.0,1,42034.3515625,49131.74122236671
271501067,1,40.0,2.85,32000.0,1,49457.5625,48775.18175363862
273654776,1,38.0,2.64,32000.0,1,42034.3515625,49131.74122236671
158161672,1,32.0,2.64,32000.0,1,42034.3515625,48775.18175363862
257601736,1,38.0,2.8,33000.0,1,51972.36184210526,49131.74122236671
269935252,1,39.0,2.6,33000.0,1,51972.36184210526,48775.18175363862
274858030,1,51.0,2.6,34000.0,1,51972.36184210526,48775.18175363862
239804091,1,38.0,2.64,34000.0,1,51972.36184210526,49131.74122236671
274387769,1,40.0,2.6,34999.0,1,42034.3515625,48775.18175363862
274704120,1,34.0,2.5,35000.0,1,42034.3515625,48775.18175363862
274241186,1,36.0,2.85,35000.0,1,49457.5625,49131.74122236671
219088161,1,39.0,2.64,35000.0,1,42034.3515625,48775.18175363862
263452934,1,41.7,2.65,37000.0,1,51972.36184210526,48775.18175363862
274995224,1,44.0,2.71,38000.0,1,49457.5625,49131.74122236671
274693146,1,36.0,2.7,38000.0,1,49457.5625,48775.18175363862
274635051,2,45.0,2.8,38000.0,1,51972.36184210526,48775.18175363862
274963840,2,42.0,2.64,38000.0,1,42034.3515625,48775.18175363862
273599969,1,38.0,2.65,40000.0,1,49457.5625,48775.18175363862
273727843,1,51.0,2.7,40000.0,1,51972.36184210526,48775.18175363862
274970142,1,40.0,2.64,40000.0,1,49457.5625,48775.18175363862
259122906,2,54.0,2.64,40000.0,1,49457.5625,48775.18175363862
274410436,1,36.0,2.64,40000.0,1,51972.36184210526,48775.18175363862
162798947,2,37.0,2.7,40000.0,1,42034.3515625,48775.18175363862
256073189,1,35.0,2.64,40000.0,1,42034.3515625,48775.18175363862
274749895,2,45.0,2.5,42000.0,1,42034.3515625,49131.74122236671
274359901,2,40.0,2.64,42000.0,1,49457.5625,49131.74122236671
273444854,3,80.0,2.64,43000.0,1,49457.5625,49131.74122236671
274535969,3,62.0,2.64,44999.0,1,49457.5625,49131.74122236671
274998130,1,31.9,2.71,45000.0,1,42034.3515625,48775.18175363862
274819812,2,60.0,2.64,45000.0,1,42034.3515625,48775.18175363862
274508713,2,46.0,2.6,45000.0,1,51972.36184210526,48775.18175363862
